delivery_id,driver_id,delivery_distance_meters,delivery_status
70833828,6089,3037,DELIVERED
70833889,5953,2142,DELIVERED
70833938,28518,394,DELIVERING
70833947,6657,3047,DELIVERED
70834048,33316,4193,DELIVERED
70834050,639,1679,DELIVERED
70834051,13453,4840,DELIVERED
70834162,25588,1199,DELIVERED
70834163,12724,1487,DELIVERED
70834242,627,1030,DELIVERED
70834265,11475,296,DELIVERED
70834470,26770,4336,DELIVERED
70834501,29341,930,DELIVERED
70834550,7765,2333,DELIVERED
70834649,5349,1009,DELIVERED
70834653,14053,802,DELIVERED
70834854,32874,1194,DELIVERED
70834875,31999,3350,DELIVERED
70834942,7385,1701,DELIVERED
70834944,14136,1115,DELIVERED
70835025,32874,1932,DELIVERED
70835028,6790,205,DELIVERED
70835151,29257,263,DELIVERED
70835152,29464,4958,DELIVERED
70835155,13599,652,DELIVERED
70835191,32109,4573,DELIVERED
70835220,148,1270,DELIVERED
70835221,18177,180,DELIVERED
70835227,16350,3096,DELIVERED
70835369,14059,948,DELIVERED
70835418,217,3758,DELIVERED
70835470,2945,903,DELIVERED
70835518,367,2994,DELIVERED
70835536,26510,4514,DELIVERED
70835658,3550,4904,DELIVERED
70835815,22369,518,DELIVERED
70835913,20067,1565,DELIVERED
70835917,31141,2159,DELIVERED
70835978,5946,4213,DELIVERED
70836013,15165,536,DELIVERED
70836054,22354,2456,DELIVERED
70836056,3780,772,DELIVERED
70836058,3550,2190,DELIVERED
70836195,9827,1236,DELIVERED
70836202,25630,671,DELIVERED
70836251,5403,1513,DELIVERED
70836254,25630,829,DELIVERED
70836298,15050,5237,DELIVERED
70836361,463,417,DELIVERED
70836386,5403,227,DELIVERED
70836424,5448,2664,DELIVERED
70836435,15156,3345,DELIVERED
70836463,13599,1837,DELIVERED
70836477,23055,204,DELIVERED
70836478,9618,2378,DELIVERED
70836480,15050,436,DELIVERED
70836489,794,920,DELIVERED
70836624,9618,2926,DELIVERED
70836626,9805,471,DELIVERED
70836657,21154,1659,DELIVERED
70836911,5402,1763,DELIVERED
70836918,9944,1832,DELIVERED
70837104,28817,332,DELIVERED
70837129,5236,885,DELIVERED
70837162,17486,1008,DELIVERED
70837211,0,2636,CANCELLED
70837348,31763,847,DELIVERED
70837457,17486,421,DELIVERED
70837475,367,2169,DELIVERED
70837610,7385,2361,DELIVERED
70837613,217,2339,DELIVERED
70837697,4190,2507,DELIVERED
70837732,26832,2378,DELIVERED
70837765,9693,384,DELIVERED
70837787,2751,1181,DELIVERED
70837892,28110,5793,DELIVERED
70837950,26075,261,DELIVERED
70838053,14805,3574,DELIVERED
70838092,4979,1303,DELIVERED
70838103,4979,340,DELIVERED
70838108,25651,570,DELIVERED
70838241,8958,3941,DELIVERED
70838282,27392,1164,DELIVERED
70838284,15231,442,DELIVERED
70838382,9517,550,DELIVERED
70838399,11455,428,DELIVERED
70838484,1203,295,DELIVERED
70838546,32304,671,DELIVERED
70838596,26911,1420,DELIVERED
70838597,1015,3658,DELIVERED
70838636,26144,2484,DELIVERED
70838681,7773,1049,DELIVERED
70838682,8338,4274,DELIVERED
70838766,9517,2627,DELIVERED
70838841,20973,1756,DELIVERED
70839054,25592,723,DELIVERED
70839132,10306,4589,DELIVERED
70839154,32304,2535,DELIVERED
70839261,10294,579,DELIVERED
70839422,7773,1490,DELIVERED
70839471,29451,3573,DELIVERED
70839525,26910,1949,DELIVERED
70839546,31030,143,DELIVERED
70839552,31030,1976,DELIVERED
70839582,17014,2640,DELIVERED
70839633,7754,2564,DELIVERED
70839656,217,1314,DELIVERED
70839661,1251,1607,DELIVERED
70839729,10372,812,DELIVERED
70839747,15834,3290,DELIVERED
70839805,12457,3662,DELIVERED
70839806,27647,1211,DELIVERED
70839836,9231,1933,DELIVERED
70839852,9211,583,DELIVERED
70840064,228,2065,DELIVERED
70840155,16939,2701,DELIVERED
70840291,25651,2410,DELIVERED
70840339,8289,771,DELIVERED
70840355,27122,1781,DELIVERED
70840544,7958,303,DELIVERED
70840590,1105,926,DELIVERED
70840638,13401,2448,DELIVERED
70840688,9996,193,DELIVERED
70840718,11522,7020,DELIVERED
70840818,2552,1918,DELIVERED
70840905,29202,2344,DELIVERED
70840929,8840,1321,DELIVERED
70840973,1105,217,DELIVERED
70841137,8266,4247,DELIVERED
70841181,511,3157,DELIVERED
70841200,26075,246,DELIVERED
70841248,9241,867,DELIVERED
70841287,17832,1586,DELIVERED
70841289,1433,464,DELIVERED
70841356,0,2821,CANCELLED
70841358,17989,2170,DELIVERED
70841628,7767,2472,DELIVERED
70841795,794,1161,DELIVERED
70841848,5171,2467,DELIVERED
70841867,7767,2592,DELIVERED
70842053,7767,2763,DELIVERED
70842092,18102,578,DELIVERED
70842094,13322,3685,DELIVERED
70842123,11480,3643,DELIVERED
70842126,26130,2084,DELIVERED
70842140,28171,1150,DELIVERED
70842202,7958,652,DELIVERED
70842333,29077,4125,DELIVERED
70842367,9241,353,DELIVERED
70842411,494,5405,DELIVERED
70842496,10019,4681,DELIVERED
70842616,2552,3487,DELIVERED
70842696,14701,773,DELIVERED
70842721,15086,854,DELIVERED
70842745,16180,102,DELIVERED
70842857,6726,790,DELIVERED
70842859,18178,2328,DELIVERED
70842868,5098,8283,DELIVERED
70842977,13111,650,DELIVERED
70843053,4950,1726,DELIVERED
70843101,26274,423,DELIVERED
70843162,20532,1661,DELIVERED
70843163,22423,438,DELIVERED
70843201,231,2072,DELIVERED
70843237,5171,2462,DELIVERED
70843296,2751,862,DELIVERED
70843364,10978,1554,DELIVERED
70843787,30244,1960,DELIVERED
70843788,20532,1703,DELIVERED
70843924,7456,2311,DELIVERED
70843925,14316,1359,DELIVERED
70844012,902,874,DELIVERED
70844078,2905,134,DELIVERED
70844145,8771,393,DELIVERED
70844155,464,1722,DELIVERED
70844157,15661,2573,DELIVERED
70844169,8771,576,DELIVERED
70844192,2061,452,DELIVERED
70844257,9315,166,DELIVERED
70844602,343,991,DELIVERED
70844844,18607,347,DELIVERED
70844850,33349,1281,DELIVERED
70844905,23603,893,DELIVERED
70844916,28171,1017,DELIVERED
70844987,8771,1444,DELIVERED
70845077,7108,1670,DELIVERED
70845079,0,2821,CANCELLED
70845082,12346,749,DELIVERED
70845083,8878,719,DELIVERED
70845252,15218,1946,DELIVERED
70845391,456,3298,DELIVERED
70845520,18748,1079,DELIVERED
70845525,4532,3704,DELIVERED
70845859,7397,938,DELIVERED
70846185,7799,2839,DELIVERED
70846274,5128,3628,DELIVERED
70846367,9996,510,DELIVERED
70846483,7799,2997,DELIVERED
70846611,30449,3260,DELIVERED
70846657,2837,1675,DELIVERED
70846658,1032,1402,DELIVERED
70846671,7235,247,DELIVERED
70846673,7090,2408,DELIVERED
70846674,23780,2243,DELIVERED
70846676,7281,898,DELIVERED
70846685,7108,1652,DELIVERED
70846707,23603,1271,DELIVERED
70846713,33202,862,DELIVERED
70846746,22115,2266,DELIVERED
70846762,14666,1103,DELIVERED
70846825,15723,2667,DELIVERED
70847162,20248,1291,DELIVERED
70847214,426,221,DELIVERED
70847218,12186,1315,DELIVERED
70847220,17457,2004,DELIVERED
70847307,26237,1358,DELIVERED
70847585,15009,1686,DELIVERED
70847758,5953,3561,DELIVERED
70847790,6952,1052,DELIVERED
70847951,6952,975,DELIVERED
70847952,26223,8974,DELIVERED
70847991,749,1929,DELIVERED
70847994,22369,2662,DELIVERED
70848016,22369,2057,DELIVERED
70848091,7396,1724,DELIVERED
70848128,8102,2413,DELIVERED
70848203,28817,731,DELIVERED
70848241,23777,4111,DELIVERED
70848260,1599,395,DELIVERED
70848277,14316,220,DELIVERED
70848278,22461,4958,DELIVERED
70848296,5403,388,DELIVERED
70848332,6252,1219,DELIVERED
70848366,6252,3062,DELIVERED
70848379,731,1847,DELIVERED
70848437,5965,2192,DELIVERED
70848513,17457,4329,DELIVERED
70848561,24571,1045,DELIVERED
70848580,14702,3559,DELIVERED
70848673,10824,1567,DELIVERED
70848815,7549,4496,DELIVERED
70849034,651,1605,DELIVERED
70849157,9043,966,DELIVERED
70849178,15162,1827,DELIVERED
70849205,16430,499,DELIVERED
70849305,4737,4723,DELIVERED
70849328,7385,1997,DELIVERED
70849514,23900,1526,DELIVERED
70849515,1943,983,DELIVERED
70849542,9827,957,DELIVERED
70849579,0,4376,CANCELLED
70849606,24865,2492,DELIVERED
70849682,12132,845,DELIVERED
70849820,7773,1422,DELIVERED
70849826,1251,3148,DELIVERED
70849875,12077,5470,DELIVERED
70849899,28518,146,DELIVERED
70849984,7868,805,DELIVERED
70850033,27551,3869,DELIVERED
70850043,6878,769,DELIVERED
70850090,28169,1760,DELIVERED
70850095,7868,655,DELIVERED
70850212,12440,1156,DELIVERED
70850317,1251,2188,DELIVERED
70850545,6878,1641,DELIVERED
70850704,2703,4273,DELIVERED
70850727,19085,1514,DELIVERED
70850925,21923,578,DELIVERED
70851334,510,3625,DELIVERED
70851343,10692,4094,DELIVERED
70851386,7235,372,DELIVERED
70851465,7235,1236,DELIVERED
70851532,7754,3283,DELIVERED
70851570,1203,1412,DELIVERED
70851632,6397,2859,DELIVERED
70851716,4190,1460,DELIVERED
70851794,20647,343,DELIVERED
70852001,0,4925,DELIVERED
70852123,33556,3518,DELIVERED
70852128,5046,1919,DELIVERED
70852186,18177,949,DELIVERED
70852268,7281,1555,DELIVERED
70852342,10200,3076,DELIVERED
70852367,5235,10134,DELIVERED
70852368,20387,1519,DELIVERED
70852406,16973,4273,DELIVERED
70852454,25651,4957,DELIVERED
70852469,464,1402,DELIVERED
70852473,14792,4957,DELIVERED
70852628,15156,637,DELIVERED
70852636,27392,1111,DELIVERED
70852789,23588,1202,DELIVERED
70853062,32997,469,DELIVERED
70853145,32263,616,DELIVERED
70853147,14334,3267,DELIVERED
70853196,8009,433,DELIVERED
70853223,4347,193,DELIVERED
70853766,5349,975,DELIVERED
70853809,11063,2266,DELIVERED
70853981,975,3198,DELIVERED
70854060,228,1592,DELIVERED
70854064,8133,1395,DELIVERED
70854071,511,3918,DELIVERED
70854082,7033,1225,DELIVERED
70854084,8133,2061,DELIVERED
70854156,4507,1068,DELIVERED
70854292,10306,1308,DELIVERED
70854319,5623,3311,DELIVERED
70854459,6657,2463,DELIVERED
70854482,25588,2280,DELIVERED
70854591,11480,510,DELIVERED
70854679,6657,1417,DELIVERED
70854770,1094,130,DELIVERED
70854845,20973,1135,DELIVERED
70854856,24434,1591,DELIVERED
70855128,426,989,DELIVERED
70855135,16430,1574,DELIVERED
70855439,3405,3377,DELIVERED
70855662,24584,1397,DELIVERED
70855837,409,2173,DELIVERED
70856082,7799,1943,DELIVERED
70856194,446,3645,DELIVERED
70856196,9222,1737,DELIVERED
70856268,6687,330,DELIVERED
70856428,23679,708,DELIVERED
70856437,6789,696,DELIVERED
70856628,13043,2275,DELIVERED
70856673,26536,1964,DELIVERED
70856756,9827,1702,DELIVERED
70856758,13288,1444,DELIVERED
70857117,28345,2921,DELIVERED
70857148,32531,4377,DELIVERED
70857150,5965,357,DELIVERED
70857306,14110,4104,DELIVERED
70857310,1203,834,DELIVERED
70857380,3425,5090,DELIVERED
70857436,11319,1814,DELIVERED
70857459,28301,9725,DELIVERED
70857499,31763,1452,DELIVERED
70857501,10978,190,DELIVERED
70857637,15197,3174,DELIVERED
70857880,8434,2957,DELIVERED
70858154,651,844,DELIVERED
70858160,8434,12874,DELIVERED
70858215,5349,470,DELIVERED
70858287,9231,493,DELIVERED
70858370,2561,550,DELIVERED
70858377,148,2963,DELIVERED
70858410,2561,638,DELIVERED
70858539,15162,1519,DELIVERED
70858751,6790,2564,DELIVERED
70858790,9827,1702,DELIVERED
70858830,26233,4637,DELIVERED
70858847,29425,617,DELIVERED
70858856,7385,3172,DELIVERED
70858863,11941,565,DELIVERED
70858912,7385,4131,DELIVERED
70859024,3745,4046,DELIVERED
70859263,18715,2201,DELIVERED
70859380,5448,2197,DELIVERED
70859659,31523,499,DELIVERED
70859688,25409,1748,DELIVERED
70859784,367,5502,DELIVERED
70859794,16923,812,DELIVERED
70859819,7258,698,DELIVERED
70859908,9584,101140,DELIVERED
70860028,32140,1383,DELIVERED
70860097,14859,1040,DELIVERED
70860178,12148,3339,DELIVERED
70860229,18856,3386,DELIVERED
70860255,17035,1735,DELIVERED
70860281,16939,2031,DELIVERED
70860318,26223,3703,DELIVERED
70860486,19968,671,DELIVERED
70860494,3354,525,DELIVERED
70860601,14702,2403,DELIVERED
70860634,24571,5308,DELIVERED
70860655,5250,334,DELIVERED
70860672,12516,4507,DELIVERED
70860703,10259,217,DELIVERED
70860719,18201,2262,DELIVERED
70860762,28817,1853,DELIVERED
70860765,29626,1008,DELIVERED
70860779,17486,1370,DELIVERED
70860943,10877,1344,DELIVERED
70861023,31030,1325,DELIVERED
70861108,8338,2395,DELIVERED
70861132,28516,1650,DELIVERED
70861175,8878,3772,DELIVERED
70861256,5527,2511,DELIVERED
70861257,25954,3233,DELIVERED
70861261,0,793,DELIVERED
70861297,33202,638,DELIVERED
70861338,29458,6083,DELIVERED
70861391,15834,8568,DELIVERED
70861451,5402,327,DELIVERED
70861467,15050,2735,DELIVERED
70861528,7767,6498,DELIVERED
70861534,32251,352,DELIVERED
70861550,10019,13515,DELIVERED
70861551,32840,2775,DELIVERED
70861612,20067,1365,DELIVERED
70861637,456,1987,DELIVERED
70861667,32359,330,DELIVERED
70861677,5965,1573,DELIVERED
70861681,22423,674,DELIVERED
70861690,32188,598,DELIVERED
70861698,5965,1519,DELIVERED
70861701,26131,2030,DELIVERED
70861909,10616,1316,DELIVERED
70862101,0,5594,CANCELLED
70862103,26223,17043,DELIVERED
70862138,9806,4496,DELIVERED
70862186,23055,2161,DELIVERED
70862205,26832,1659,DELIVERED
70862213,664,1457,DELIVERED
70862272,26557,3520,DELIVERED
70862320,0,7388,CANCELLED
70862343,14702,989,DELIVERED
70862622,0,8968,CANCELLED
70862920,22439,999,DELIVERED
70862977,0,1467,CANCELLED
70863068,17537,1779,DELIVERED
70863684,17570,4288,DELIVERED
70863768,26278,3590,DELIVERED
70863785,7562,3343,DELIVERED
70863786,17749,2899,DELIVERED
70863996,7562,5749,DELIVERED
70864013,17457,3231,DELIVERED
70864131,0,786,CANCELLED
70864133,9299,1540,DELIVERED
70864161,21154,988,DELIVERED
70864264,545,2753,DELIVERED
70864269,464,2280,DELIVERED
70864424,5628,3986,DELIVERED
70864695,5946,2264,DELIVERED
70865227,26520,875,DELIVERED
70865360,15120,2379,DELIVERED
70865408,26144,3442,DELIVERED
70865478,33556,5256,DELIVERED
70865670,14701,855,DELIVERED
70865698,33556,3872,DELIVERED
70865821,25651,2605,DELIVERED
70865891,0,1443,DELIVERED
70865935,0,1443,DELIVERED
70866126,7090,3340,DELIVERED
70866402,25798,994,DELIVERED
70866533,754,12406,DELIVERED
70866574,25654,1467,DELIVERED
70866618,2837,1348,DELIVERED
70866654,5953,3683,DELIVERED
70866688,2751,1315,DELIVERED
70866710,9796,259,DELIVERED
70866712,16949,2734,DELIVERED
70866714,9996,1176,DELIVERED
70866723,29077,4904,DELIVERED
70866798,12538,4429,DELIVERED
70866929,8133,3220,DELIVERED
70867104,8276,2062,DELIVERED
70867338,8771,1030,DELIVERED
70867451,8771,742,DELIVERED
70867702,15661,2322,DELIVERED
70867783,28880,461,DELIVERED
70867789,29966,786,DELIVERED
70867927,18178,1923,DELIVERED
70867941,14702,5045,DELIVERED
70867957,9796,947,DELIVERED
70867978,6144,1524,DELIVERED
70868033,426,327,DELIVERED
70868118,5008,1050,DELIVERED
70868335,1015,4085,DELIVERED
70868417,14433,2300,DELIVERED
70868466,23455,1201,DELIVERED
70868470,23780,2771,DELIVERED
70868481,13322,589,DELIVERED
70868571,13074,1665,DELIVERED
70868590,13322,3170,DELIVERED
70868631,5403,1305,DELIVERED
70868910,26910,8781,DELIVERED
70868945,22354,1806,DELIVERED
70868979,7235,756,DELIVERED
70869116,31639,1683,DELIVERED
70869121,5965,3430,DELIVERED
70869179,7033,333,DELIVERED
70869278,1040,1398,DELIVERED
70869299,13401,52,DELIVERED
70869413,15723,4649,DELIVERED
70869435,12148,3178,DELIVERED
70869437,28171,330,DELIVERED
70869518,24865,2477,DELIVERED
70869548,31950,1953,DELIVERED
70869809,343,228,DELIVERED
70869812,1433,584,DELIVERED
70869833,6161,3056,DELIVERED
70869847,26075,1552,DELIVERED
70869870,32817,1112,DELIVERED
70869968,430,1193,DELIVERED
70870069,7754,2142,DELIVERED
70870083,22345,2129,DELIVERED
70870518,20067,415,DELIVERED
70870737,17486,1731,DELIVERED
70870805,509,4182,DELIVERED
70870848,13879,2270,DELIVERED
70870880,426,247,DELIVERED
70870905,12079,829,DELIVERED
70870916,7249,1453,DELIVERED
70871028,0,2712,CANCELLED
70871057,8182,3812,DELIVERED
70871174,26332,1316,DELIVERED
70871194,458,1211,DELIVERED
70871203,23855,2147,DELIVERED
70871337,6361,139,DELIVERED
70871386,430,1186,DELIVERED
70871489,6952,668,DELIVERED
70871744,7033,6259,DELIVERED
70871756,664,719,DELIVERED
70871953,7258,446,DELIVERED
70872261,23219,1301,DELIVERED
70872324,6952,3143,DELIVERED
70872615,7281,1612,DELIVERED
70872641,17580,418,DELIVERED
70872682,29464,3918,DELIVERED
70872807,4799,4101,DELIVERED
70872953,29877,4390,DELIVERED
70873021,3780,1861,DELIVERED
70873470,27165,2753,DELIVERED
70873476,27122,7774,DELIVERED
70873563,7235,872,DELIVERED
70873795,7281,763,DELIVERED
70873800,10463,5374,DELIVERED
70873807,13111,415,DELIVERED
70873822,1251,2382,DELIVERED
70873858,18201,8026,DELIVERED
70873862,11172,150,DELIVERED
70874027,14346,3354,DELIVERED
70874145,31141,2063,DELIVERED
70874484,545,642,DELIVERED
70874836,9299,409,DELIVERED
70875071,32130,2392,DELIVERED
70875662,574,9338,DELIVERED
70875741,9805,12912,DELIVERED
70875760,6687,593,DELIVERED
70875795,9805,20377,DELIVERED
70876060,31115,2725,DELIVERED
70876131,574,9291,DELIVERED
70876198,29257,971,DELIVERED
70876239,574,9291,DELIVERED
70876390,18748,678,DELIVERED
70876509,25651,1033,DELIVERED
70876560,9805,21158,DELIVERED
70876732,8878,23879,DELIVERED
70876775,14702,203,DELIVERED
70876798,13879,101140,DELIVERED
70876851,26223,1492,DELIVERED
70877074,26223,2909,DELIVERED
70877107,26223,779,DELIVERED
70877216,26223,3246,DELIVERED
70877402,26223,7851,DELIVERED
70877491,26223,10659,DELIVERED
70877492,902,3986,DELIVERED
70877527,0,1338,DELIVERED
70877668,5250,962,DELIVERED
70877834,18607,4549,DELIVERED
70877876,28518,1033,DELIVERED
70877956,28518,1890,DELIVERED
70878127,0,14430,DELIVERED
70878201,15915,2001,DELIVERED
70878410,25651,2044,DELIVERED
70878518,24434,5185,DELIVERED
70878556,24434,5298,DELIVERED
70878600,749,3132,DELIVERED
70878790,33556,2044,DELIVERED
70878906,26507,753,DELIVERED
70878938,9805,22086,DELIVERED
70878999,5128,1190,DELIVERED
70879061,7562,3416,DELIVERED
70879075,11171,2539,DELIVERED
70879170,9805,20572,DELIVERED
70879620,7235,283,DELIVERED
70879686,32384,1255,DELIVERED
70879939,794,1269,DELIVERED
70880054,10024,427,DELIVERED
70880096,9618,1964,DELIVERED
70880195,9693,421,DELIVERED
70880244,9618,2351,DELIVERED
70880328,13322,5470,DELIVERED
70880367,9805,23615,DELIVERED
70880425,13599,1793,DELIVERED
70880426,4586,1582,DELIVERED
70880428,0,3847,CANCELLED
70880434,26879,3162,DELIVERED
70880553,7799,3047,DELIVERED
70880783,31055,776,DELIVERED
70880784,545,2915,DELIVERED
70880837,1251,2436,DELIVERED
70881042,5527,1574,DELIVERED
70881102,5527,3041,DELIVERED
70881226,12440,572,DELIVERED
70881907,217,934,DELIVERED
70882010,5527,479,DELIVERED
70882075,13322,2486,DELIVERED
70882152,20973,1323,DELIVERED
70882172,7258,1480,DELIVERED
70882224,12346,4395,DELIVERED
70882277,4799,3244,DELIVERED
70882721,14346,1443,DELIVERED
70883561,458,642,DELIVERED
70883958,31763,1703,DELIVERED
70884048,32109,2909,DELIVERED
70884049,26274,570,DELIVERED
70884233,1203,685,DELIVERED
70884270,448,1295,DELIVERED
70884586,0,5760,CANCELLED
70884664,14316,1526,DELIVERED
70884682,17477,7049,DELIVERED
70884689,494,7033,DELIVERED
70885540,5349,2029,DELIVERED
70885747,509,4699,DELIVERED
70885966,494,2919,DELIVERED
70886119,18715,1703,DELIVERED
70886279,27050,2229,DELIVERING
70886347,10616,989,DELIVERED
70886403,409,2194,DELIVERED
70886415,27050,2943,DELIVERED
70886507,6789,968,DELIVERED
70887358,7235,3986,DELIVERED
70887776,9693,1044,DELIVERED
70887931,10503,616,DELIVERED
70887987,7868,818,DELIVERED
70888096,31999,5290,DELIVERED
70888125,0,401,DELIVERED
70888201,4950,634,DELIVERED
70888258,8182,3736,DELIVERED
70888362,367,1602,DELIVERED
70888415,20647,196,DELIVERED
70888452,6131,924,DELIVERED
70888466,24571,3174,DELIVERED
70888633,11869,3866,DELIVERED
70888764,26536,3820,DELIVERED
70889010,1943,939,DELIVERED
70889012,25409,1725,DELIVERED
70889069,3603,926,DELIVERED
70889161,4979,1869,DELIVERED
70889837,3425,3510,DELIVERED
70889842,22455,10413,DELIVERED
70890093,14346,1705,DELIVERED
70890248,749,1410,DELIVERED
70890278,5165,3514,DELIVERED
70890320,3834,635,DELIVERED
70890387,9996,587,DELIVERED
70890389,1039,721,DELIVERED
70890440,4586,915,DELIVERED
70890495,12724,1117,DELIVERED
70890507,4567,789,DELIVERED
70890620,14433,5406,DELIVERED
70890761,7258,431,DELIVERED
70890878,22423,539,DELIVERED
